cve_id,cwe_id
CVE-2019-10435,CWE-319
CVE-2019-8358,CWE-22
CVE-2019-8382,CWE-476
CVE-2019-8346,CWE-79
CVE-2019-8354,CWE-190
CVE-2019-8343,CWE-416
CVE-2019-8320,CWE-22
CVE-2019-8391,CWE-79
CVE-2019-8390,CWE-79
CVE-2019-8331,CWE-79
CVE-2019-8361,CWE-79
CVE-2019-8339,CWE-416
CVE-2019-8360,CWE-89
CVE-2019-8347,CWE-352
CVE-2019-8398,CWE-125
CVE-2019-8389,CWE-22
CVE-2019-8395,CWE-22
CVE-2019-8380,CWE-476
CVE-2019-8368,CWE-79
CVE-2019-8345,CWE-319
CVE-2019-8324,CWE-94
CVE-2019-8341,CWE-94
CVE-2019-8376,CWE-476
CVE-2019-8356,CWE-129
CVE-2019-8351,CWE-295
CVE-2019-8385,CWE-22
CVE-2019-8363,CWE-79
CVE-2019-8338,CWE-347
CVE-2019-8394,CWE-434
CVE-2019-8397,CWE-125
CVE-2019-8393,CWE-89
CVE-2019-8335,CWE-79
CVE-2019-8321,CWE-88
CVE-2019-8352,CWE-798
CVE-2019-8337,CWE-295
CVE-2019-8378,CWE-125
CVE-2019-8350,CWE-522
CVE-2019-8357,CWE-476
CVE-2019-8371,CWE-434
CVE-2019-8362,CWE-434
CVE-2019-8379,CWE-476
CVE-2019-8334,CWE-79
CVE-2019-8355,CWE-190
CVE-2019-8372,CWE-59
CVE-2019-8349,CWE-79
CVE-2019-8377,CWE-476
CVE-2019-1887,CWE-787
CVE-2019-1825,CWE-89
CVE-2019-1855,CWE-427
CVE-2019-1888,CWE-434
CVE-2019-1870,CWE-79
CVE-2019-1837,CWE-129
CVE-2019-1852,CWE-79
CVE-2019-1883,CWE-78
CVE-2019-1841,CWE-441
CVE-2019-1876,CWE-306
CVE-2019-1874,CWE-352
CVE-2019-1896,CWE-78
CVE-2019-1860,CWE-99
CVE-2019-1856,CWE-79
CVE-2019-1861,CWE-434
CVE-2019-1853,CWE-125
CVE-2019-1879,CWE-78
CVE-2019-1824,CWE-89
CVE-2019-1854,CWE-22
CVE-2019-1882,CWE-79
CVE-2019-1819,CWE-22
CVE-2019-1838,CWE-79
CVE-2019-1893,CWE-78
CVE-2019-1872,CWE-918
CVE-2019-1895,CWE-306
CVE-2019-1820,CWE-22
CVE-2019-1875,CWE-79
CVE-2019-1886,CWE-295
CVE-2019-1881,CWE-352
CVE-2019-1865,CWE-78
CVE-2019-1818,CWE-22
CVE-2019-1885,CWE-78
CVE-2019-1850,CWE-78
CVE-2019-1878,CWE-78
CVE-2019-1864,CWE-78
CVE-2019-1807,CWE-384
CVE-2019-1802,CWE-79
CVE-2019-12042,CWE-732
CVE-2019-12094,CWE-79
CVE-2019-12083,CWE-125
CVE-2019-12043,CWE-79
CVE-2019-12095,CWE-79
CVE-2019-12086,CWE-502
CVE-2019-12068,CWE-835
CVE-2019-12000,CWE-295
CVE-2019-12046,CWE-522
CVE-2019-12097,CWE-354
CVE-2019-12017,CWE-502
CVE-2019-12067,CWE-476
CVE-2019-12091,CWE-78
CVE-2019-12041,CWE-1333
CVE-2019-12099,CWE-434
CVE-2019-12047,CWE-79
CVE-2019-8835,CWE-787
CVE-2019-8808,CWE-787
CVE-2019-8819,CWE-787
CVE-2019-8815,CWE-787
CVE-2019-8806,CWE-787
CVE-2019-8814,CWE-787
CVE-2019-8813,CWE-79
CVE-2019-8821,CWE-787
CVE-2019-8800,CWE-787
CVE-2019-8812,CWE-787
CVE-2019-8823,CWE-787
CVE-2019-8822,CWE-787
CVE-2019-8801,CWE-426
CVE-2019-8811,CWE-787
CVE-2019-8820,CWE-787
CVE-2019-8825,CWE-787
CVE-2019-8844,CWE-787
CVE-2019-8816,CWE-787
CVE-2019-8840,CWE-125
CVE-2019-8846,CWE-416
CVE-2019-16983,CWE-79
CVE-2019-16954,CWE-79
CVE-2019-16903,CWE-22
CVE-2019-16925,CWE-79
CVE-2019-16917,CWE-89
CVE-2019-16984,CWE-79
CVE-2019-16919,CWE-276
CVE-2019-16927,CWE-787
CVE-2019-16958,CWE-79
CVE-2019-16982,CWE-79
CVE-2019-16969,CWE-79
CVE-2019-16987,CWE-79
CVE-2019-16999,CWE-89
CVE-2019-16931,CWE-79
CVE-2019-16985,CWE-22
CVE-2019-16928,CWE-787
CVE-2019-16977,CWE-79
CVE-2019-16942,CWE-502
CVE-2019-16941,CWE-91
CVE-2019-16915,CWE-22
CVE-2019-16962,CWE-79
CVE-2019-16970,CWE-79
CVE-2019-16975,CWE-79
CVE-2019-16965,CWE-78
CVE-2019-16990,CWE-22
CVE-2019-16956,CWE-79
CVE-2019-16932,CWE-918
CVE-2019-16967,CWE-79
CVE-2019-16989,CWE-79
CVE-2019-16961,CWE-79
CVE-2019-16955,CWE-79
CVE-2019-16904,CWE-79
CVE-2019-16972,CWE-79
CVE-2019-16926,CWE-79
CVE-2019-16971,CWE-79
CVE-2019-16914,CWE-79
CVE-2019-16988,CWE-79
CVE-2019-16979,CWE-79
CVE-2019-16950,CWE-79
CVE-2019-16905,CWE-190
CVE-2019-16996,CWE-89
CVE-2019-16924,CWE-319
CVE-2019-16997,CWE-89
CVE-2019-16948,CWE-918
CVE-2019-16986,CWE-22
CVE-2019-16951,CWE-829
CVE-2019-16966,CWE-79
CVE-2019-16993,CWE-352
CVE-2019-16959,CWE-1236
CVE-2019-16957,CWE-79
CVE-2019-16973,CWE-79
CVE-2019-16935,CWE-79
CVE-2019-16943,CWE-502
CVE-2019-16902,CWE-22
CVE-2019-16913,CWE-276
CVE-2019-16991,CWE-79
CVE-2019-16976,CWE-79
CVE-2019-16978,CWE-79
CVE-2019-16981,CWE-79
CVE-2019-16974,CWE-79
CVE-2019-16992,CWE-347
CVE-2019-16964,CWE-78
CVE-2019-16980,CWE-89
CVE-2019-16960,CWE-79
CVE-2019-16923,CWE-79
CVE-2019-16907,CWE-306
CVE-2019-16906,CWE-306
CVE-2019-16909,CWE-862
CVE-2019-16968,CWE-79
CVE-2019-16995,CWE-401
CVE-2019-18894,CWE-78
CVE-2019-18821,CWE-787
CVE-2019-18849,CWE-125
CVE-2019-18847,CWE-295
CVE-2019-18858,CWE-120
CVE-2019-18815,CWE-601
CVE-2019-18874,CWE-415
CVE-2019-18893,CWE-79
CVE-2019-18838,CWE-476
CVE-2019-18804,CWE-476
CVE-2019-18850,CWE-203
CVE-2019-18866,CWE-89
CVE-2019-18865,CWE-209
CVE-2019-18846,CWE-918
CVE-2019-18818,CWE-640
CVE-2019-18857,CWE-79
CVE-2019-18800,CWE-319
CVE-2019-18834,CWE-79
CVE-2019-18868,CWE-312
CVE-2019-18817,CWE-835
CVE-2019-18889,CWE-94
CVE-2019-18836,CWE-835
CVE-2019-18871,CWE-22
CVE-2019-18840,CWE-787
CVE-2019-18870,CWE-22
CVE-2019-18837,CWE-59
CVE-2019-18801,CWE-787
CVE-2019-18872,CWE-521
CVE-2019-18839,CWE-78
CVE-2019-18819,CWE-787
CVE-2019-18805,CWE-190
CVE-2019-18853,CWE-674
CVE-2019-18856,CWE-732
CVE-2019-18854,CWE-674
CVE-2019-18883,CWE-79
CVE-2019-18820,CWE-787
CVE-2019-18890,CWE-89
CVE-2019-18884,CWE-352
CVE-2019-18816,CWE-79
CVE-2019-18873,CWE-78
CVE-2019-18881,CWE-79
CVE-2019-18886,CWE-203
CVE-2019-18888,CWE-88
CVE-2019-18882,CWE-79
CVE-2019-18887,CWE-203
CVE-2019-15900,CWE-252
CVE-2019-15982,CWE-22
CVE-2019-15992,CWE-787
CVE-2019-15978,CWE-78
CVE-2019-15935,CWE-79
CVE-2019-15983,CWE-611
CVE-2019-15934,CWE-352
CVE-2019-15937,CWE-787
CVE-2019-15968,CWE-79
CVE-2019-15942,CWE-252
CVE-2019-15938,CWE-787
CVE-2019-15973,CWE-79
CVE-2019-15944,CWE-116
CVE-2019-15949,CWE-78
CVE-2019-15995,CWE-89
CVE-2019-15977,CWE-798
CVE-2019-15952,CWE-22
CVE-2019-15931,CWE-22
CVE-2019-15981,CWE-22
CVE-2019-15976,CWE-798
CVE-2019-15984,CWE-89
CVE-2019-15955,CWE-327
CVE-2019-15974,CWE-601
CVE-2019-15985,CWE-89
CVE-2019-15941,CWE-863
CVE-2019-15903,CWE-125
CVE-2019-15950,CWE-79
CVE-2019-15929,CWE-640
CVE-2019-15939,CWE-369
CVE-2019-15954,CWE-862
CVE-2019-15936,CWE-434
CVE-2019-15975,CWE-798
CVE-2019-15996,CWE-78
CVE-2019-15969,CWE-79
CVE-2019-15972,CWE-89
CVE-2019-15933,CWE-89
CVE-2019-15947,CWE-312
CVE-2019-15997,CWE-78
CVE-2019-15980,CWE-22
CVE-2019-15930,CWE-1021
CVE-2019-15953,CWE-862
CVE-2019-15979,CWE-78
CVE-2019-15994,CWE-79
CVE-2019-15943,CWE-787
CVE-2019-15932,CWE-306
CVE-2019-15986,CWE-78
CVE-2019-5505,CWE-319
CVE-2019-5517,CWE-125
CVE-2019-5531,CWE-613
CVE-2019-5521,CWE-125
CVE-2019-5515,CWE-787
CVE-2019-5524,CWE-787
CVE-2019-5533,CWE-863
CVE-2019-5589,CWE-426
CVE-2019-5516,CWE-125
CVE-2019-5540,CWE-401
CVE-2019-5595,CWE-459
CVE-2019-5532,CWE-532
CVE-2019-5594,CWE-79
CVE-2019-5509,CWE-94
CVE-2019-5523,CWE-384
CVE-2019-5537,CWE-295
CVE-2019-5527,CWE-416
CVE-2019-5592,CWE-347
CVE-2019-5504,CWE-306
CVE-2019-5544,CWE-787
CVE-2019-5518,CWE-125
CVE-2019-5541,CWE-787
CVE-2019-5503,CWE-319
CVE-2019-5514,CWE-306
CVE-2019-5590,CWE-79
CVE-2019-5519,CWE-367
CVE-2019-5526,CWE-427
CVE-2019-5534,CWE-522
CVE-2019-5538,CWE-295
CVE-2019-5520,CWE-125
CVE-2019-0708,CWE-416
CVE-2019-0741,CWE-532
CVE-2019-0798,CWE-79
CVE-2019-0742,CWE-79
CVE-2019-0777,CWE-79
CVE-2019-0743,CWE-79
CVE-2019-0771,CWE-787
CVE-2019-0769,CWE-787
CVE-2019-0739,CWE-787
CVE-2019-0778,CWE-79
CVE-2019-0773,CWE-787
CVE-2019-14495,CWE-787
CVE-2019-14498,CWE-369
CVE-2019-14438,CWE-125
CVE-2019-14471,CWE-79
CVE-2019-14451,CWE-434
CVE-2019-14450,CWE-22
CVE-2019-14431,CWE-787
CVE-2019-14467,CWE-434
CVE-2019-14470,CWE-79
CVE-2019-14478,CWE-79
CVE-2019-14418,CWE-22
CVE-2019-14449,CWE-79
CVE-2019-14482,CWE-798
CVE-2019-14403,CWE-601
CVE-2019-14496,CWE-787
CVE-2019-14427,CWE-79
CVE-2019-14459,CWE-190
CVE-2019-14463,CWE-125
CVE-2019-14456,CWE-79
CVE-2019-14480,CWE-338
CVE-2019-14424,CWE-22
CVE-2019-14452,CWE-22
CVE-2019-14439,CWE-502
CVE-2019-14494,CWE-369
CVE-2019-14412,CWE-134
CVE-2019-14491,CWE-125
CVE-2019-14493,CWE-476
CVE-2019-14469,CWE-79
CVE-2019-14437,CWE-129
CVE-2019-14443,CWE-369
CVE-2019-14465,CWE-787
CVE-2019-14442,CWE-835
CVE-2019-14492,CWE-125
CVE-2019-14497,CWE-787
CVE-2019-14433,CWE-209
CVE-2019-14479,CWE-78
CVE-2019-14472,CWE-79
CVE-2019-14481,CWE-352
CVE-2019-14464,CWE-787
CVE-2019-14462,CWE-125
CVE-2019-14410,CWE-134
CVE-2019-14415,CWE-79
CVE-2019-14406,CWE-79
CVE-2019-14476,CWE-918
CVE-2019-14466,CWE-502
CVE-2019-14423,CWE-78
CVE-2019-14444,CWE-190
CVE-2019-14430,CWE-89
CVE-2019-14477,CWE-522
CVE-2019-7365,CWE-427
CVE-2019-7332,CWE-79
CVE-2019-7329,CWE-79
CVE-2019-7337,CWE-79
CVE-2019-7310,CWE-125
CVE-2019-7325,CWE-79
CVE-2019-7334,CWE-79
CVE-2019-7304,CWE-863
CVE-2019-7340,CWE-79
CVE-2019-7342,CWE-79
CVE-2019-7397,CWE-401
CVE-2019-7317,CWE-416
CVE-2019-7358,CWE-787
CVE-2019-7361,CWE-502
CVE-2019-7359,CWE-787
CVE-2019-7396,CWE-401
CVE-2019-7316,CWE-89
CVE-2019-7335,CWE-79
CVE-2019-7366,CWE-120
CVE-2019-7336,CWE-79
CVE-2019-7347,CWE-367
CVE-2019-7341,CWE-79
CVE-2019-7306,CWE-552
CVE-2019-7350,CWE-384
CVE-2019-7398,CWE-401
CVE-2019-7324,CWE-79
CVE-2019-7343,CWE-79
CVE-2019-7348,CWE-79
CVE-2019-7362,CWE-427
CVE-2019-7356,CWE-79
CVE-2019-7330,CWE-79
CVE-2019-7300,CWE-522
CVE-2019-7313,CWE-93
CVE-2019-7328,CWE-79
CVE-2019-7393,CWE-1021
CVE-2019-7395,CWE-401
CVE-2019-7327,CWE-79
CVE-2019-7364,CWE-427
CVE-2019-7339,CWE-79
CVE-2019-7331,CWE-79
CVE-2019-7346,CWE-352
CVE-2019-7345,CWE-79
CVE-2019-7344,CWE-79
CVE-2019-7349,CWE-79
CVE-2019-7338,CWE-79
CVE-2019-7326,CWE-79
CVE-2019-7363,CWE-416
CVE-2019-7333,CWE-79
CVE-2019-7321,CWE-787
CVE-2019-7301,CWE-78
CVE-2019-7360,CWE-416
CVE-2019-7352,CWE-79
CVE-2019-7314,CWE-416
CVE-2019-7357,CWE-352
CVE-2019-12568,CWE-787
CVE-2019-12541,CWE-79
CVE-2019-12570,CWE-89
CVE-2019-12598,CWE-89
CVE-2019-12566,CWE-79
CVE-2019-12562,CWE-79
CVE-2019-12524,CWE-306
CVE-2019-12589,CWE-732
CVE-2019-12553,CWE-787
CVE-2019-12529,CWE-125
CVE-2019-12599,CWE-89
CVE-2019-12597,CWE-79
CVE-2019-12552,CWE-190
CVE-2019-12527,CWE-787
CVE-2019-12515,CWE-125
CVE-2019-12592,CWE-79
CVE-2019-12595,CWE-79
CVE-2019-12567,CWE-787
CVE-2019-12596,CWE-79
CVE-2019-12517,CWE-79
CVE-2019-12569,CWE-426
CVE-2019-12537,CWE-79
CVE-2019-12543,CWE-79
CVE-2019-12554,CWE-125
CVE-2019-12587,CWE-327
CVE-2019-12518,CWE-120
CVE-2019-12585,CWE-78
CVE-2019-12516,CWE-89
CVE-2019-12525,CWE-787
CVE-2019-12539,CWE-79
CVE-2019-12540,CWE-79
CVE-2019-12593,CWE-22
CVE-2019-12521,CWE-193
CVE-2019-12584,CWE-79
CVE-2019-12538,CWE-79
CVE-2019-12519,CWE-787
CVE-2019-12548,CWE-434
CVE-2019-12551,CWE-787
CVE-2019-12555,CWE-125
CVE-2019-12507,CWE-79
CVE-2019-12526,CWE-787
CVE-2019-12542,CWE-79
CVE-2019-16554,CWE-276
CVE-2019-16539,CWE-281
CVE-2019-16517,CWE-346
CVE-2019-16542,CWE-522
CVE-2019-16552,CWE-276
CVE-2019-16525,CWE-79
CVE-2019-16510,CWE-416
CVE-2019-16559,CWE-276
CVE-2019-16516,CWE-203
CVE-2019-16551,CWE-352
CVE-2019-16522,CWE-79
CVE-2019-16570,CWE-352
CVE-2019-16550,CWE-352
CVE-2019-16557,CWE-522
CVE-2019-16547,CWE-862
CVE-2019-16562,CWE-79
CVE-2019-16553,CWE-352
CVE-2019-16573,CWE-352
CVE-2019-16511,CWE-22
CVE-2019-16549,CWE-611
CVE-2019-16530,CWE-434
CVE-2019-16538,CWE-863
CVE-2019-16546,CWE-639
CVE-2019-16567,CWE-862
CVE-2019-16561,CWE-295
CVE-2019-16524,CWE-79
CVE-2019-16575,CWE-352
CVE-2019-16564,CWE-79
CVE-2019-16558,CWE-295
CVE-2019-16563,CWE-79
CVE-2019-16512,CWE-79
CVE-2019-16544,CWE-522
CVE-2019-16565,CWE-352
CVE-2019-16513,CWE-352
CVE-2019-16568,CWE-319
CVE-2019-16572,CWE-522
CVE-2019-16548,CWE-352
CVE-2019-16520,CWE-79
CVE-2019-16569,CWE-352
CVE-2019-16523,CWE-79
CVE-2019-16535,CWE-125
CVE-2019-16576,CWE-862
CVE-2019-16566,CWE-862
CVE-2019-16556,CWE-522
CVE-2019-16540,CWE-22
CVE-2019-16545,CWE-319
CVE-2019-16531,CWE-352
CVE-2019-16543,CWE-522
CVE-2019-16574,CWE-862
CVE-2019-16521,CWE-79
CVE-2019-16528,CWE-532
CVE-2019-16560,CWE-352
CVE-2019-16514,CWE-434
CVE-2019-16571,CWE-862
CVE-2019-8411,CWE-22
CVE-2019-8424,CWE-89
CVE-2019-8453,CWE-426
CVE-2019-8455,CWE-59
CVE-2019-8463,CWE-59
CVE-2019-8400,CWE-79
CVE-2019-8451,CWE-918
CVE-2019-8432,CWE-79
CVE-2019-8419,CWE-79
CVE-2019-8439,CWE-79
CVE-2019-8425,CWE-79
CVE-2019-8444,CWE-79
CVE-2019-8436,CWE-79
CVE-2019-8449,CWE-306
CVE-2019-8404,CWE-434
CVE-2019-8445,CWE-862
CVE-2019-8433,CWE-434
CVE-2019-8429,CWE-89
CVE-2019-8434,CWE-79
CVE-2019-8422,CWE-89
CVE-2019-8426,CWE-79
CVE-2019-8440,CWE-79
CVE-2019-8447,CWE-352
CVE-2019-8410,CWE-79
CVE-2019-8461,CWE-426
CVE-2019-8457,CWE-125
CVE-2019-8450,CWE-79
CVE-2019-8437,CWE-352
CVE-2019-8435,CWE-79
CVE-2019-8427,CWE-78
CVE-2019-8438,CWE-79
CVE-2019-8421,CWE-89
CVE-2019-8407,CWE-22
CVE-2019-8446,CWE-863
CVE-2019-8412,CWE-22
CVE-2019-8428,CWE-89
CVE-2019-8452,CWE-59
CVE-2019-8459,CWE-428
CVE-2019-8423,CWE-89
CVE-2019-1010205,CWE-22
CVE-2019-1010239,CWE-476
CVE-2019-1010209,CWE-434
CVE-2019-1010201,CWE-89
CVE-2019-1010218,CWE-787
CVE-2019-1010228,CWE-787
CVE-2019-1010235,CWE-79
CVE-2019-1010202,CWE-611
CVE-2019-1010258,CWE-787
CVE-2019-1010246,CWE-862
CVE-2019-1010207,CWE-79
CVE-2019-1010266,CWE-770
CVE-2019-1010261,CWE-79
CVE-2019-1010260,CWE-319
CVE-2019-1010257,CWE-22
CVE-2019-1010204,CWE-125
CVE-2019-1010287,CWE-79
CVE-2019-1010268,CWE-611
CVE-2019-1010247,CWE-79
CVE-2019-1010220,CWE-125
CVE-2019-1010248,CWE-89
CVE-2019-1010206,CWE-295
CVE-2019-1010299,CWE-908
CVE-2019-1010241,CWE-522
CVE-2019-1010275,CWE-295
CVE-2019-1010263,CWE-347
CVE-2019-1010200,CWE-78
CVE-2019-1010237,CWE-79
CVE-2019-1010238,CWE-787
CVE-2019-1010279,CWE-347
CVE-2019-1010259,CWE-89
CVE-2019-1010290,CWE-601
CVE-2019-1010232,CWE-787
CVE-2019-16467,CWE-79
CVE-2019-16414,CWE-79
CVE-2019-16403,CWE-639
CVE-2019-16469,CWE-917
CVE-2019-16404,CWE-89
CVE-2019-16406,CWE-732
CVE-2019-16417,CWE-79
CVE-2019-16411,CWE-125
CVE-2019-16466,CWE-79
CVE-2019-16451,CWE-787
CVE-2019-16416,CWE-79
CVE-2019-16410,CWE-125
CVE-2019-16407,CWE-427
CVE-2019-8153,CWE-79
CVE-2019-8146,CWE-79
CVE-2019-8142,CWE-79
CVE-2019-8114,CWE-434
CVE-2019-8109,CWE-352
CVE-2019-8115,CWE-79
CVE-2019-8116,CWE-384
CVE-2019-8138,CWE-79
CVE-2019-8152,CWE-79
CVE-2019-8139,CWE-79
CVE-2019-8132,CWE-79
CVE-2019-8118,CWE-312
CVE-2019-8131,CWE-79
CVE-2019-8158,CWE-91
CVE-2019-8120,CWE-79
CVE-2019-8129,CWE-79
CVE-2019-8156,CWE-918
CVE-2019-8145,CWE-79
CVE-2019-8113,CWE-338
CVE-2019-8149,CWE-613
CVE-2019-8134,CWE-89
CVE-2019-8143,CWE-89
CVE-2019-8148,CWE-79
CVE-2019-8128,CWE-79
CVE-2019-8127,CWE-89
CVE-2019-8117,CWE-79
CVE-2019-8154,CWE-829
CVE-2019-8159,CWE-78
CVE-2019-8130,CWE-89
CVE-2019-8141,CWE-502
CVE-2019-8155,CWE-352
CVE-2019-8157,CWE-79
CVE-2019-8151,CWE-918
CVE-2019-8140,CWE-434
CVE-2019-8147,CWE-79
CVE-2019-8126,CWE-611
CVE-2019-5263,CWE-307
CVE-2019-5289,CWE-125
CVE-2019-5278,CWE-125
CVE-2019-5286,CWE-79
CVE-2019-5245,CWE-427
CVE-2019-11552,CWE-94
CVE-2019-11574,CWE-918
CVE-2019-11533,CWE-79
CVE-2019-11585,CWE-601
CVE-2019-11597,CWE-125
CVE-2019-11588,CWE-352
CVE-2019-11559,CWE-79
CVE-2019-11543,CWE-79
CVE-2019-11515,CWE-22
CVE-2019-11511,CWE-79
CVE-2019-11522,CWE-79
CVE-2019-11591,CWE-22
CVE-2019-11565,CWE-918
CVE-2019-11596,CWE-476
CVE-2019-11582,CWE-88
CVE-2019-11556,CWE-79
CVE-2019-11587,CWE-352
CVE-2019-11500,CWE-787
CVE-2019-11514,CWE-459
CVE-2019-11542,CWE-787
CVE-2019-11519,CWE-611
CVE-2019-11502,CWE-59
CVE-2019-11584,CWE-79
CVE-2019-11593,CWE-94
CVE-2019-11518,CWE-89
CVE-2019-11568,CWE-434
CVE-2019-11589,CWE-601
CVE-2019-11507,CWE-79
CVE-2019-11537,CWE-79
CVE-2019-11539,CWE-78
CVE-2019-11598,CWE-125
CVE-2019-11549,CWE-532
CVE-2019-11503,CWE-59
CVE-2019-11505,CWE-787
CVE-2019-11506,CWE-787
CVE-2019-11548,CWE-79
CVE-2019-11586,CWE-352
CVE-2019-11557,CWE-22
CVE-2019-11513,CWE-79
CVE-2019-11555,CWE-476
CVE-2019-11512,CWE-89
CVE-2019-11538,CWE-59
CVE-2019-11550,CWE-295
CVE-2019-11504,CWE-79
CVE-2019-11508,CWE-22
CVE-2019-11567,CWE-89
CVE-2019-11564,CWE-79
CVE-2019-11578,CWE-203
CVE-2019-11594,CWE-94
CVE-2019-11547,CWE-79
CVE-2019-11546,CWE-362
CVE-2019-11510,CWE-22
CVE-2019-11569,CWE-352
CVE-2019-11554,CWE-295
CVE-2019-11592,CWE-79
CVE-2019-11590,CWE-22
CVE-2019-11517,CWE-352
CVE-2019-11579,CWE-125
CVE-2019-0963,CWE-79
CVE-2019-0927,CWE-787
CVE-2019-0958,CWE-79
CVE-2019-0915,CWE-787
CVE-2019-0912,CWE-787
CVE-2019-0951,CWE-79
CVE-2019-0917,CWE-787
CVE-2019-0991,CWE-787
CVE-2019-0949,CWE-79
CVE-2019-0925,CWE-787
CVE-2019-0913,CWE-787
CVE-2019-0979,CWE-79
CVE-2019-0950,CWE-79
CVE-2019-0989,CWE-787
CVE-2019-0924,CWE-787
CVE-2019-0971,CWE-116
CVE-2019-0911,CWE-787
CVE-2019-0956,CWE-116
CVE-2019-0922,CWE-787
CVE-2019-0914,CWE-787
CVE-2019-0916,CWE-787
CVE-2019-0937,CWE-787
CVE-2019-0933,CWE-787
CVE-2019-0993,CWE-787
CVE-2019-7938,CWE-79
CVE-2019-7961,CWE-427
CVE-2019-7911,CWE-918
CVE-2019-7944,CWE-79
CVE-2019-7909,CWE-79
CVE-2019-7931,CWE-427
CVE-2019-7935,CWE-79
CVE-2019-7954,CWE-79
CVE-2019-7936,CWE-79
CVE-2019-7921,CWE-79
CVE-2019-7950,CWE-639
CVE-2019-7953,CWE-352
CVE-2019-7934,CWE-79
CVE-2019-7912,CWE-434
CVE-2019-7908,CWE-79
CVE-2019-7937,CWE-79
CVE-2019-7939,CWE-79
CVE-2019-7955,CWE-79
CVE-2019-7945,CWE-79
CVE-2019-7925,CWE-639
CVE-2019-7913,CWE-918
CVE-2019-7930,CWE-434
CVE-2019-7927,CWE-79
CVE-2019-7947,CWE-352
CVE-2019-7940,CWE-79
CVE-2019-7926,CWE-79
CVE-2019-7923,CWE-918
CVE-2019-20165,CWE-476
CVE-2019-20102,CWE-79
CVE-2019-20183,CWE-434
CVE-2019-20168,CWE-416
CVE-2019-20107,CWE-89
CVE-2019-20167,CWE-476
CVE-2019-20184,CWE-1236
CVE-2019-20155,CWE-94
CVE-2019-20174,CWE-79
CVE-2019-20138,CWE-916
CVE-2019-20171,CWE-401
CVE-2019-20154,CWE-79
CVE-2019-20161,CWE-787
CVE-2019-20181,CWE-79
CVE-2019-20106,CWE-276
CVE-2019-20143,CWE-306
CVE-2019-20152,CWE-79
CVE-2019-20162,CWE-787
CVE-2019-20182,CWE-79
CVE-2019-20163,CWE-476
CVE-2019-20105,CWE-306
CVE-2019-20197,CWE-78
CVE-2019-20100,CWE-352
CVE-2019-20164,CWE-476
CVE-2019-20175,CWE-754
CVE-2019-20178,CWE-352
CVE-2019-20170,CWE-763
CVE-2019-20179,CWE-89
CVE-2019-20180,CWE-1236
CVE-2019-20169,CWE-416
CVE-2019-20151,CWE-79
CVE-2019-20173,CWE-79
CVE-2019-20153,CWE-611
CVE-2019-20191,CWE-611
CVE-2019-20141,CWE-79
CVE-2019-20139,CWE-79
CVE-2019-20166,CWE-476
CVE-2019-20140,CWE-787
CVE-2019-20160,CWE-787
CVE-2019-20104,CWE-776
CVE-2019-20199,CWE-125
CVE-2019-20198,CWE-674
CVE-2019-20159,CWE-401
CVE-2019-14531,CWE-125
CVE-2019-14535,CWE-369
CVE-2019-14517,CWE-79
CVE-2019-14516,CWE-295
CVE-2019-14550,CWE-79
CVE-2019-14537,CWE-843
CVE-2019-14518,CWE-79
CVE-2019-14549,CWE-79
CVE-2019-14544,CWE-862
CVE-2019-14540,CWE-502
CVE-2019-14532,CWE-193
CVE-2019-14533,CWE-416
CVE-2019-14563,CWE-681
CVE-2019-14514,CWE-78
CVE-2019-14510,CWE-276
CVE-2019-14512,CWE-79
CVE-2019-14528,CWE-787
CVE-2019-14574,CWE-125
CVE-2019-14568,CWE-276
CVE-2019-14530,CWE-22
CVE-2019-14559,CWE-401
CVE-2019-14523,CWE-191
CVE-2019-14534,CWE-476
CVE-2019-14521,CWE-22
CVE-2019-14548,CWE-79
CVE-2019-14547,CWE-79
CVE-2019-14546,CWE-79
CVE-2019-14529,CWE-89
CVE-2019-14524,CWE-787
CVE-2019-14541,CWE-787
CVE-2019-14513,CWE-125
CVE-2019-14586,CWE-416
CVE-2019-14584,CWE-476
CVE-2019-14511,CWE-306
CVE-2019-14599,CWE-426
CVE-2019-14562,CWE-190
CVE-2019-19952,CWE-416
CVE-2019-19987,CWE-352
CVE-2019-19951,CWE-787
CVE-2019-19907,CWE-120
CVE-2019-19993,CWE-209
CVE-2019-19986,CWE-89
CVE-2019-19956,CWE-401
CVE-2019-19953,CWE-125
CVE-2019-19915,CWE-732
CVE-2019-19926,CWE-476
CVE-2019-19944,CWE-125
CVE-2019-19947,CWE-908
CVE-2019-19977,CWE-125
CVE-2019-19901,CWE-79
CVE-2019-19929,CWE-426
CVE-2019-19931,CWE-787
CVE-2019-19946,CWE-639
CVE-2019-19900,CWE-79
CVE-2019-19991,CWE-79
CVE-2019-19906,CWE-193
CVE-2019-19905,CWE-120
CVE-2019-19908,CWE-79
CVE-2019-19923,CWE-476
CVE-2019-19917,CWE-120
CVE-2019-19990,CWE-79
CVE-2019-19988,CWE-787
CVE-2019-19913,CWE-79
CVE-2019-19935,CWE-79
CVE-2019-19999,CWE-918
CVE-2019-19943,CWE-415
CVE-2019-19937,CWE-862
CVE-2019-19962,CWE-347
CVE-2019-19965,CWE-476
CVE-2019-19911,CWE-190
CVE-2019-19909,CWE-94
CVE-2019-19984,CWE-863
CVE-2019-19979,CWE-79
