,cve_id,cwe_id,vendor,product,package_type,software_type,language
10401,CVE-2020-7603,CWE-78,closure-compiler-stream_project,closure-compiler-stream,github,library,JavaScript
10402,CVE-2020-7689,CWE-190,node.bcrypt.js_project,node.bcrypt.js,github,library,C++
10403,CVE-2020-7628,CWE-78,install-package_project,install-package,github,library,JavaScript
10404,CVE-2020-7633,CWE-78,apiconnect-cli-plugins_project,apiconnect-cli-plugins,npm,library,JavaScript
10405,CVE-2020-7675,CWE-94,cd-messenger_project,cd-messenger,github,library,HTML
10406,CVE-2020-7691,CWE-79,parall,jspdf,github,library,JavaScript
10407,CVE-2020-7690,CWE-79,parall,jspdf,github,library,JavaScript
10408,CVE-2020-7634,CWE-78,heroku-addonpool_project,heroku-addonpool,github,library,JavaScript
10409,CVE-2020-7635,CWE-78,compass-compile_project,compass-compile,github,library,JavaScript
10410,CVE-2020-7664,CWE-22,compression_and_archive_extensions_project,compression_and_archive_extensions_zip_project,github,extension,Go
10411,CVE-2020-7610,CWE-502,mongodb,bson,github,library,TypeScript
10412,CVE-2020-7629,CWE-78,install-package_project,install-package,github,library,JavaScript
10413,CVE-2020-7647,CWE-22,jooby,jooby,github,framework,Java
10414,CVE-2020-7674,CWE-94,access-policy_project,access-policy,github,library,JavaScript
10415,CVE-2020-7637,CWE-1321,class-transformer_project,class-transformer,github,library,TypeScript
10416,CVE-2020-7640,CWE-78,pixlcore,pixl-class,npm,library,JavaScript
10417,CVE-2020-7627,CWE-78,node-key-sender_project,node-key-sender,github,library,JavaScript
10418,CVE-2020-7631,CWE-78,diskusage-ng_project,diskusage-ng,github,library,JavaScript
10419,CVE-2020-7646,CWE-78,curlrequest_project,curlrequest,github,library,JavaScript
10420,CVE-2020-7697,CWE-77,mock2easy_project,mock2easy,github,library,JavaScript
10421,CVE-2020-7648,CWE-22,synk,broker,github,server,TypeScript
10422,CVE-2020-7606,CWE-78,docker-compose-remote-api_project,docker-compose-remote-api,github,library,JavaScript
10423,CVE-2020-7620,CWE-78,netease,pomelo-monitor,github,library,JavaScript
10424,CVE-2020-7683,CWE-22,rollup-plugin-server_project,rollup-plugin-server,github,library,JavaScript
10425,CVE-2020-7624,CWE-78,effect_project,effect,github,library,JavaScript
10426,CVE-2020-7623,CWE-78,jscover_project,jscover,github,library,JavaScript
10427,CVE-2020-7692,CWE-863,google,oauth_client_library_for_java,github,library,Java
10428,CVE-2020-7672,CWE-94,mosc_project,mosc,github,library,HTML
10429,CVE-2020-7653,CWE-59,synk,broker,github,server,TypeScript
10430,CVE-2020-7630,CWE-78,git-add-remote_project,git-add-remote,github,library,JavaScript
10431,CVE-2020-7671,CWE-444,goliath_project,goliath,gem,library,Ruby
10432,CVE-2020-7681,CWE-22,indo-mars,marscode,github,library,JavaScript
10433,CVE-2020-7650,CWE-22,synk,broker,github,server,TypeScript
10434,CVE-2020-7607,CWE-78,gulp-styledocco_project,gulp-styledocco,github,library,JavaScript
10435,CVE-2020-7656,CWE-79,jquery,jquery,cpan,library,Perl
10436,CVE-2020-7618,CWE-1321,sds_project,sds,github,library,CoffeeScript
10437,CVE-2020-7617,CWE-1321,ini-parser_project,ini-parser,github,library,JavaScript
10438,CVE-2020-7632,CWE-78,node-mpv_project,node-mpv,github,library,JavaScript
10439,CVE-2020-7688,CWE-78,mversion_project,mversion,github,library,JavaScript
10440,CVE-2020-7605,CWE-78,gulp-tape_project,gulp-tape,github,library,JavaScript
10441,CVE-2020-7641,CWE-1321,grunt-util-property_project,grunt-util-property,github,library,JavaScript
10442,CVE-2020-7616,CWE-1321,express-mock-middleware_project,express-mock-middleware,github,library,JavaScript
10443,CVE-2020-7604,CWE-78,pulverizr_project,pulverizr,github,library,JavaScript
10444,CVE-2020-7625,CWE-78,op-browser_project,op-browser,github,library,JavaScript
10445,CVE-2020-7609,CWE-94,node-rules_project,node-rules,github,library,TypeScript
10446,CVE-2020-7601,CWE-78,gulp-scss-lint_project,gulp-scss-lint,github,library,JavaScript
10447,CVE-2020-7699,CWE-1321,express-fileupload_project,express-fileupload,github,library,JavaScript
10448,CVE-2020-7602,CWE-78,node-prompt-here_project,node-prompt-here,github,library,JavaScript
10449,CVE-2020-7638,CWE-1321,confinit_project,confinit,github,library,TypeScript
10450,CVE-2020-7686,CWE-22,rollup-plugin-dev-server_project,rollup-plugin-dev-server,github,library,JavaScript
10451,CVE-2020-28413,CWE-89,mantisbt,mantisbt,github,web_app,PHP
10452,CVE-2020-28439,CWE-78,corenlp-js-prefab_project,corenlp-js-prefab,github,library,JavaScript
10453,CVE-2020-28451,CWE-77,image-tiler_project,image-tiler,github,library,JavaScript
10454,CVE-2020-28434,CWE-77,gitblame_project,gitblame,github,library,JavaScript
10455,CVE-2020-28429,CWE-78,geojson2kml_project,geojson2kml,github,library,JavaScript
10456,CVE-2020-28437,CWE-77,heroku-env_project,heroku-env,github,library,JavaScript
10457,CVE-2020-28487,CWE-79,visjs,vis-timeline,github,library,JavaScript
10458,CVE-2020-28453,CWE-77,npos-tesseract_project,npos-tesseract,npm,library,JavaScript
10459,CVE-2020-28425,CWE-77,curljs_project,curljs,github,library,JavaScript
10460,CVE-2020-28433,CWE-77,node-latex-pdf_project,node-latex-pdf,github,library,TeX
10461,CVE-2020-28460,CWE-1321,multi-ini_project,multi-ini,github,library,JavaScript
10462,CVE-2020-28494,CWE-78,totaljs,total.js,github,library,JavaScript
10463,CVE-2020-28423,CWE-77,monorepo-build_project,monorepo-build,npm,library,JavaScript
10464,CVE-2020-28426,CWE-78,kill-process-on-port_project,kill-process-on-port,github,library,CSS
10465,CVE-2020-28422,CWE-77,git-archive_project,git-archive,github,library,JavaScript
10466,CVE-2020-28490,CWE-78,async-git_project,async-git,github,library,JavaScript
10467,CVE-2020-28441,CWE-1321,conf-cfg-ini_project,conf-cfg-ini,github,library,JavaScript
10468,CVE-2020-28483,CWE-444,gin-gonic,gin,github,library,Go
10469,CVE-2020-28481,CWE-346,socket,socket.io,github,library,TypeScript
10470,CVE-2020-28448,CWE-1321,multi-ini_project,multi-ini,github,library,JavaScript
10471,CVE-2020-28482,CWE-732,fastify,fastify-csrf,github,library,JavaScript
10472,CVE-2020-28458,CWE-1321,datatables,datatables.net,github,library,JavaScript
10473,CVE-2020-28464,CWE-94,djv_project,djv,github,library,JavaScript
10474,CVE-2020-22120,CWE-94,txjia,imcat,github,web_app,PHP
10475,CVE-2020-22199,CWE-89,phpcms,phpcms,github,web_app,PHP
10476,CVE-2020-22152,CWE-79,thedaylightstudio,fuel_cms,github,web_app,PHP
10477,CVE-2020-22198,CWE-89,dedecms,dedecms,github,web_app,PHP
10478,CVE-2020-22148,CWE-79,piwigo,piwigo,github,web_app,PHP
10479,CVE-2020-22153,CWE-434,thedaylightstudio,fuel_cms,github,web_app,PHP
10480,CVE-2020-22150,CWE-79,piwigo,piwigo,github,web_app,PHP
10481,CVE-2020-36721,CWE-862,colorlib,newspaper_x,github,extension,PHP
10482,CVE-2020-36755,CWE-352,presscustomizr,customizr,github,extension,PHP
10483,CVE-2020-36703,CWE-79,elementor,website_builder,github,extension,PHP
10484,CVE-2020-36722,CWE-79,visualcomposer,visual_composer_website_builder,github,extension,PHP
10485,CVE-2020-36726,CWE-502,etoilewebdesign,ultimate_reviews,github,extension,PHP
10486,CVE-2020-36750,CWE-352,ewww,image_optimizer,github,extension,PHP
10487,CVE-2020-36754,CWE-352,strangerstudios,paid_memberships_pro,github,extension,PHP
10488,CVE-2020-36729,CWE-862,2joomla,2j_slideshow,github,extension,PHP
10489,CVE-2020-36758,CWE-352,themeisle,rss_aggregator_by_feedzy,github,extension,PHP
10490,CVE-2020-36714,CWE-863,brizy,brizy,github,extension,JavaScript
10491,CVE-2020-36753,CWE-352,presscustomizr,hueman,github,extension,JavaScript
10492,CVE-2020-36708,CWE-94,colorlib,newspaper_x,github,extension,PHP
10493,CVE-2020-36710,CWE-863,wpserveur,wps_hide_login,github,extension,PHP
10494,CVE-2020-36740,CWE-352,radio_buttons_for_taxonomies_project,radio_buttons_for_taxonomies,github,extension,PHP
10495,CVE-2020-19118,CWE-79,yzmcms,yzmcms,github,web_app,PHP
10496,CVE-2020-19146,CWE-22,jflyfox,jfinal_cms,github,web_app,JavaScript
10497,CVE-2020-19148,CWE-79,jflyfox,jfinal_cms,github,web_app,JavaScript
10498,CVE-2020-19154,CWE-22,jflyfox,jfinal_cms,github,web_app,JavaScript
10499,CVE-2020-19156,CWE-79,ari-soft,ari_adminer,github,extension,PHP
10500,CVE-2020-19199,CWE-352,phpok,phpok,github,framework,PHP
10501,CVE-2020-19150,CWE-22,jflyfox,jfinal_cms,github,web_app,JavaScript
10502,CVE-2020-19147,CWE-22,jflyfox,jfinal_cms,github,web_app,JavaScript
10503,CVE-2020-19138,CWE-434,dotcms,dotcms,github,web_app,Java
10504,CVE-2020-19151,CWE-77,jflyfox,jfinal_cms,github,web_app,JavaScript
10505,CVE-2020-7597,CWE-78,codecov,codecov,github,library,JavaScript
10506,CVE-2020-7596,CWE-78,codecov,nodejs_uploader,github,library,JavaScript
10507,CVE-2020-13827,CWE-79,phplist,phplist,github,web_app,PHP
10508,CVE-2020-13845,CWE-347,sylabs,singularity,github,server,Go
10509,CVE-2020-13869,CWE-79,verbb,comments,github,extension,PHP
10510,CVE-2020-13889,CWE-79,bludit,bludit,github,web_app,JavaScript
10511,CVE-2020-13864,CWE-79,elementor,elementor_page_builder,github,extension,PHP
10512,CVE-2020-13895,CWE-347,p5-crypt-perl_project,p5-crypt-perl,github,framework,Perl
10513,CVE-2020-13865,CWE-79,elementor,elementor_page_builder,github,extension,PHP
10514,CVE-2020-13892,CWE-79,themeboy,sportspress,github,extension,PHP
10515,CVE-2020-13800,CWE-674,qemu,qemu,github,utility,C
10516,CVE-2020-13802,CWE-78,erlang,rebar3,github,utility,Erlang
10517,CVE-2020-13847,CWE-354,sylabs,singularity,github,server,Go
10518,CVE-2020-13868,CWE-352,verbb,comments,github,extension,PHP
10519,CVE-2020-13870,CWE-79,verbb,comments,github,extension,PHP
10520,CVE-2020-1073,CWE-787,microsoft,chakracore,github,library,JavaScript
10521,CVE-2020-1057,CWE-787,microsoft,chakracore,github,library,JavaScript
10522,CVE-2020-1037,CWE-787,microsoft,chakracore,github,library,JavaScript
10523,CVE-2020-1065,CWE-787,microsoft,chakracore,github,library,JavaScript
10524,CVE-2020-29607,CWE-434,pluck-cms,pluck,github,web_app,PHP
10525,CVE-2020-29657,CWE-125,jerryscript,jerryscript,github,utility,C
10526,CVE-2020-29653,CWE-79,froxlor,froxlor,github,utility,PHP
10527,CVE-2020-29662,CWE-319,linuxfoundation,harbor,github,server,Go
10528,CVE-2020-2604,CWE-502,oracle,openjdk,github,framework,Java
10529,CVE-2020-3267,CWE-552,cisco,unified_contact_center_express,github,server,Java
10530,CVE-2020-3280,CWE-502,cisco,unified_contact_center_express,github,server,Java
10531,CVE-2020-17551,CWE-79,impresscms,impresscms,github,web_app,PHP
10532,CVE-2020-17563,CWE-22,feifeicms,feifeicms,github,web_app,PHP
10533,CVE-2020-17542,CWE-79,dotcms,dotcms,github,web_app,Java
10534,CVE-2020-17564,CWE-22,feifeicms,feifeicms,github,web_app,PHP
10535,CVE-2020-25824,CWE-306,telegram,telegram_desktop,github,framework,C++
10536,CVE-2020-25878,CWE-79,blackcat-cms,blackcat_cms,github,web_app,PHP
10537,CVE-2020-25803,CWE-913,craftercms,studio,github,web_app,Java
10538,CVE-2020-25887,CWE-120,cesanta,mongoose,github,server,C
10539,CVE-2020-25827,CWE-307,mediawiki,mediawiki,github,framework,PHP
10540,CVE-2020-25866,CWE-476,wireshark,wireshark,github,utility,C
10541,CVE-2020-25872,CWE-22,frogcms_project,frogcms,github,web_app,PHP
10542,CVE-2020-25862,CWE-354,wireshark,wireshark,github,utility,C
10543,CVE-2020-25877,CWE-79,blackcat-cms,blackcat_cms,github,web_app,PHP
10544,CVE-2020-25828,CWE-79,mediawiki,mediawiki,github,framework,PHP
10545,CVE-2020-25802,CWE-913,craftercms,studio,github,web_app,Java
10546,CVE-2020-25873,CWE-22,baijiacms_project,baijiacms,github,web_app,PHP
10547,CVE-2020-25820,CWE-918,bigbluebutton,bigbluebutton,github,server,JavaScript
10548,CVE-2020-25830,CWE-79,mantisbt,mantisbt,github,web_app,PHP
10549,CVE-2020-25817,CWE-611,silverstripe,silverstripe,github,web_app,PHP
10550,CVE-2020-25814,CWE-79,mediawiki,mediawiki,github,framework,PHP
10551,CVE-2020-25869,CWE-863,mediawiki,mediawiki,github,framework,PHP
10552,CVE-2020-25815,CWE-79,mediawiki,mediawiki,github,framework,PHP
10553,CVE-2020-25812,CWE-79,mediawiki,mediawiki,github,framework,PHP
10554,CVE-2020-11943,CWE-434,opmantek,open-audit,github,utility,PHP
10555,CVE-2020-11944,CWE-79,bitcoin-abe_project,bitcoin-abe,github,framework,Python
10556,CVE-2020-11941,CWE-78,opmantek,open-audit,github,utility,PHP
10557,CVE-2020-11930,CWE-79,gtranslate,translate_wordpress_with_gtranslate,github,extension,PHP
10558,CVE-2020-11947,CWE-125,qemu,qemu,github,utility,C
10559,CVE-2020-11942,CWE-89,opmantek,open-audit,github,utility,PHP
10560,CVE-2020-20797,CWE-89,flamecms_project,flamecms,github,web_app,HTML
10561,CVE-2020-20726,CWE-352,gilacms,gila_cms,github,web_app,JavaScript
10562,CVE-2020-20796,CWE-89,flamecms_project,flamecms,github,web_app,HTML
10563,CVE-2020-20725,CWE-79,taogogo,taocms,github,web_app,PHP
10564,CVE-2020-20799,CWE-79,jeecms,jeecms,github,web_app,Java
10565,CVE-2020-20718,CWE-434,pluck-cms,pluckcms,github,web_app,PHP
10566,CVE-2020-25718,CWE-862,samba,samba,github,server,C
10567,CVE-2020-25742,CWE-476,qemu,qemu,github,utility,C
10568,CVE-2020-25797,CWE-79,limesurvey,limesurvey,github,web_app,JavaScript
10569,CVE-2020-25709,CWE-617,openldap,openldap,github,server,C
10570,CVE-2020-25719,CWE-362,samba,samba,github,server,C
10571,CVE-2020-25790,CWE-434,typesettercms,typesetter,github,web_app,PHP
10572,CVE-2020-25722,CWE-863,samba,samba,github,server,C
10573,CVE-2020-25711,CWE-862,infinispan,infinispan,github,framework,Java
10574,CVE-2020-25781,CWE-862,mantisbt,mantisbt,github,web_app,PHP
10575,CVE-2020-25715,CWE-79,dogtagpki,dogtagpki,github,utility,Java
10576,CVE-2020-25741,CWE-476,qemu,qemu,github,utility,C
10577,CVE-2020-25708,CWE-369,libvncserver_project,libvncserver,github,framework,C
10578,CVE-2020-25756,CWE-120,cesanta,mongoose,github,server,C
10579,CVE-2020-25743,CWE-476,qemu,qemu,github,utility,C
10580,CVE-2020-25723,CWE-617,qemu,qemu,github,utility,C
10581,CVE-2020-25710,CWE-617,openldap,openldap,github,server,C
10582,CVE-2020-25799,CWE-79,limesurvey,limesurvey,github,web_app,JavaScript
10583,CVE-2020-25798,CWE-79,limesurvey,limesurvey,github,web_app,JavaScript
10584,CVE-2020-17131,CWE-787,microsoft,chakracore,github,library,JavaScript
10585,CVE-2020-19959,CWE-89,zzcms,zzcms,github,web_app,PHP
10586,CVE-2020-19961,CWE-89,zzcms,zzcms,github,web_app,PHP
10587,CVE-2020-19907,CWE-78,mitre,caldera,github,utility,Python
10588,CVE-2020-19957,CWE-89,zzcms,zzcms,github,web_app,PHP
10589,CVE-2020-19950,CWE-79,yzmcms,yzmcms,github,web_app,PHP
10590,CVE-2020-19964,CWE-352,phpmywind,phpmywind,github,web_app,PHP
10591,CVE-2020-19949,CWE-79,yzmcms,yzmcms,github,web_app,PHP
10592,CVE-2020-19914,CWE-79,xiuno,xiunobbs,github,web_app,PHP
10593,CVE-2020-19902,CWE-22,wcms,wcms,github,web_app,PHP
10594,CVE-2020-19960,CWE-89,zzcms,zzcms,github,web_app,PHP
10595,CVE-2020-19951,CWE-352,yzmcms,yzmcms,github,web_app,PHP
10596,CVE-2020-19915,CWE-79,wuzhicms,wuzhicms,github,web_app,JavaScript
10597,CVE-2020-35902,CWE-416,actix,actix-codec,github,library,Rust
10598,CVE-2020-35936,CWE-79,pickplugins,post_grid,github,extension,JavaScript
10599,CVE-2020-35939,CWE-502,pickplugins,post_grid,github,extension,JavaScript
10600,CVE-2020-35950,CWE-352,xcloner,xcloner,github,extension,PHP
10601,CVE-2020-35945,CWE-434,elegant_themes,divi,github,extension,PHP
10602,CVE-2020-35912,CWE-362,lock_api_project,lock_api,github,library,Rust
10603,CVE-2020-35970,CWE-918,yzmcms,yzmcms,github,web_app,PHP
10604,CVE-2020-35949,CWE-434,expresstech,quiz_and_survey_master,github,extension,PHP
10605,CVE-2020-35924,CWE-787,try-mutex_project,try-mutex,github,library,Rust
10606,CVE-2020-35951,CWE-306,expresstech,quiz_and_survey_master,github,extension,PHP
10607,CVE-2020-35932,CWE-502,tribulant,newsletter,github,framework,PHP
10608,CVE-2020-35946,CWE-79,semperplugins,all_in_one_seo_pack,github,extension,PHP
10609,CVE-2020-35948,CWE-863,xcloner,xcloner,github,extension,PHP
10610,CVE-2020-35926,CWE-681,nanorand_project,nanorand,github,library,Rust
10611,CVE-2020-35900,CWE-416,array-queue_project,array-queue,github,library,Rust
10612,CVE-2020-35901,CWE-416,actix,actix-http,github,library,Rust
10613,CVE-2020-35971,CWE-79,yzmcms,yzmcms,github,web_app,PHP
10614,CVE-2020-35930,CWE-79,seopanel,seo_panel,github,utility,PHP
10615,CVE-2020-35937,CWE-79,pickplugins,post_grid,github,extension,JavaScript
10616,CVE-2020-35911,CWE-362,lock_api_project,lock_api,github,library,Rust
10617,CVE-2020-35973,CWE-79,zzcms,zzcms,github,web_app,PHP
10618,CVE-2020-35947,CWE-79,pagelayer,pagelayer,github,extension,PHP
10619,CVE-2020-35914,CWE-362,lock_api_project,lock_api,github,library,Rust
10620,CVE-2020-35938,CWE-502,pickplugins,post_grid,github,extension,JavaScript
10621,CVE-2020-35944,CWE-79,pagelayer,pagelayer,github,extension,PHP
10622,CVE-2020-35928,CWE-362,concread_project,concread,github,library,Rust
10623,CVE-2020-35913,CWE-362,lock_api_project,lock_api,github,library,Rust
10624,CVE-2020-35972,CWE-352,yzmcms,yzmcms,github,web_app,PHP
10625,CVE-2020-29311,CWE-78,ubilling,ubilling,github,web_app,PHP
10626,CVE-2020-29385,CWE-835,gnome,gdk-pixbuf,github,framework,C
10627,CVE-2020-36184,CWE-502,fasterxml,jackson-databind,github,framework,Java
10628,CVE-2020-36171,CWE-79,elementor,website_builder,github,extension,PHP
10629,CVE-2020-36172,CWE-79,advancedcustomfields,advanced_custom_fields,github,extension,PHP
10630,CVE-2020-36181,CWE-502,fasterxml,jackson-databind,github,framework,Java
10631,CVE-2020-36182,CWE-502,fasterxml,jackson-databind,github,framework,Java
10632,CVE-2020-36180,CWE-502,fasterxml,jackson-databind,github,framework,Java
10633,CVE-2020-36187,CWE-502,fasterxml,jackson-databind,github,framework,Java
10634,CVE-2020-36193,CWE-22,php,archive_tar,github,library,PHP
10635,CVE-2020-36188,CWE-502,fasterxml,jackson-databind,github,framework,Java
10636,CVE-2020-36186,CWE-502,fasterxml,jackson-databind,github,framework,Java
10637,CVE-2020-36183,CWE-502,fasterxml,jackson-databind,github,framework,Java
10638,CVE-2020-36189,CWE-502,fasterxml,jackson-databind,github,framework,Java
10639,CVE-2020-36190,CWE-79,rails_admin_project,rails_admin,gem,utility,Ruby
10640,CVE-2020-36179,CWE-502,fasterxml,jackson-databind,github,framework,Java
10641,CVE-2020-36185,CWE-502,fasterxml,jackson-databind,github,framework,Java
10642,CVE-2020-36004,CWE-89,appcms,appcms,github,web_app,PHP
10643,CVE-2020-36007,CWE-79,appcms,appcms,github,web_app,PHP
10644,CVE-2020-36070,CWE-281,thecontrolgroup,voyager,github,library,PHP
10645,CVE-2020-2756,CWE-502,oracle,openjdk,github,framework,Java
10646,CVE-2020-2742,CWE-190,oracle,vm_virtualbox,github,utility,C
10647,CVE-2020-2758,CWE-416,oracle,vm_virtualbox,github,utility,C
10648,CVE-2020-2748,CWE-125,oracle,vm_virtualbox,github,utility,C
10649,CVE-2020-2701,CWE-787,oracle,vm_virtualbox,github,utility,C
10650,CVE-2020-2743,CWE-125,oracle,vm_virtualbox,github,utility,C
10651,CVE-2020-2757,CWE-502,oracle,openjdk,github,framework,Java
10652,CVE-2020-2741,CWE-125,oracle,vm_virtualbox,github,utility,C
10653,CVE-2020-27232,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10654,CVE-2020-27231,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10655,CVE-2020-27227,CWE-78,openclinic_ga_project,openclinic_ga,github,web_app,Java
10656,CVE-2020-27242,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10657,CVE-2020-27219,CWE-79,eclipse,hawkbit,github,framework,Java
10658,CVE-2020-27233,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10659,CVE-2020-27235,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10660,CVE-2020-27240,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10661,CVE-2020-27221,CWE-787,eclipse,openj9,github,utility,Java
10662,CVE-2020-27238,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10663,CVE-2020-27244,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10664,CVE-2020-27229,CWE-89,openclinic_ga_project,openclinic_ga,github,web_app,Java
10665,CVE-2020-27228,CWE-276,openclinic_ga_project,openclinic_ga,github,web_app,Java
